,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,batch,condition,group
635,1.0713336,-18.597033,-0.5729523,-2.8038337,3.8384852,2.049553,-0.8903822,-0.01776293,0.21568173,0.26118279,0.03216654,-0.45326823,0.035810262,0.5506605,0.59640735,-0.082309246,-0.033002198,0.44273746,0.3712917,0.047545135,0.18084562,-0.19245633,0.7098899,0.0957381,0.062124968,-0.022454679,0.21510199,-0.023605049,-0.060204625,0.28142422,0.041381523,-0.38152173,-0.016738832,0.20053935,0.21211174,-0.004932709,0.17542084,-0.33046377,0.019193351,0.17614578,-0.24178194,-0.003761828,0.30800837,0.03638944,-0.07294926,0.29115248,0.4412582,-0.1927113,-0.027195573,0.007222891,0,1,0_1
636,-10.435495,4.26441,2.5543685,-0.049289048,0.11751425,-0.38519323,0.44087696,-0.37221137,0.14016187,-0.5342696,0.15371037,-0.17527777,-0.034371376,-0.6837817,0.2168735,0.6734889,-0.21136725,0.09973347,-0.34938145,0.2788006,0.06561121,-0.21747142,-0.01865086,-0.22601682,0.3766309,-0.35335904,-0.07590118,-0.0056375563,0.11507973,0.06891112,0.29193124,0.01538641,0.08126292,0.06794396,-0.02355674,-0.06566295,0.017297342,-0.28674525,-0.0041456223,-0.05243802,0.08387236,-0.051763654,-0.1228337,-0.2102973,4.5463443e-05,-0.114014216,0.058229715,0.11357997,0.16448975,0.098028,0,1,0_1
637,-7.8488493,2.5148787,5.057531,1.4346869,1.3986776,-0.82199377,0.082424045,-0.28018528,0.29355448,-0.83640766,0.018229544,-0.058624625,0.5425072,-0.08456783,0.20718229,0.46081954,-0.3700605,-0.08626169,-0.10577583,0.18018359,0.43835038,0.022845238,-0.12583739,-0.08533543,-0.118536055,0.057617933,0.41389322,-0.45067227,0.17232773,-0.19038467,0.12087764,-0.35491765,0.015509635,0.18154845,0.29302114,-0.11529634,-0.049440935,-0.057142317,0.09465706,-0.21034545,0.18315955,-0.06537765,-0.079074055,-0.18672845,-0.025713429,0.048729613,-0.112826705,-0.0063877553,0.1370424,-0.16184574,0,1,0_1
638,8.341549,6.182856,-2.8962023,-0.69530004,-0.81663513,-0.07400715,-0.45606816,0.3736756,0.71988845,-0.43186045,0.27587688,0.9450488,-0.3874396,0.0189434,0.2458188,-0.26169512,-0.07813835,-0.18523991,-0.08366047,0.015586078,-0.21343276,0.20418508,0.005817324,0.08730626,0.050696522,-0.16678359,-0.03267449,0.025515586,-0.009114802,0.011583343,-0.16941755,0.16336675,0.08130613,-0.13483408,0.020580202,-0.023696445,0.007661581,-0.056794345,-0.17451668,-0.016261548,0.18697284,0.103961825,-0.08035502,-0.018603086,0.0038368702,0.019452352,-0.19819742,-0.016102336,-0.055125177,0.1898515,0,1,0_1
639,9.582442,4.821795,-0.94513667,-1.8511152,-0.51728845,0.44466865,0.32882634,0.5233482,0.72323537,-0.82355285,0.36269778,0.9812435,0.16893205,0.14873692,0.25139627,0.049250275,0.3079903,-0.2993375,-0.12214287,0.11775106,0.11455953,-0.15122855,0.14559807,0.007392481,0.00029036403,-0.052085623,-0.26100966,0.16222982,-0.20404412,-0.113059655,-0.030800499,-0.1964649,0.12657568,0.21386561,0.1118215,-0.08545487,-0.0051348656,-0.19185817,0.12100917,0.011218965,0.07347937,0.022096038,0.0117765665,-0.08006601,-0.014062777,0.012214426,-0.2531032,-0.014709242,-0.095979065,0.0052390397,0,1,0_1
640,11.745353,5.496847,-5.1749372,-0.8377623,1.1180542,-0.6814807,-0.23487544,0.22476253,0.18803811,-0.08692646,-0.048447967,-0.29008174,-0.635741,0.036396414,0.0022777729,0.056541562,-0.05302608,-0.096141815,0.10113993,0.13873436,-0.14159326,-0.066691235,0.1731193,-0.040248245,0.17788957,0.14326678,-0.08285564,-0.094032526,0.029288858,-0.0724349,0.05311589,0.03624167,0.00013741851,-0.03596866,0.1669515,-0.014696956,0.0022442937,-0.053584456,-0.055325806,-0.04847899,0.05957608,0.12934548,0.023091674,0.0065963566,-0.02175206,0.07103134,0.0105060935,-0.07531604,0.1183151,-0.051249065,0,1,0_1
641,4.2184267,1.9338977,9.834898,9.551501,4.9653444,-0.16620141,0.35570428,0.12281254,-1.2959919,0.55670774,0.47315818,0.32438517,0.11312863,-0.23147584,-0.051564246,-0.22079755,0.11260933,0.07770538,-0.04261273,0.07084811,0.40215093,0.20410155,0.32434705,0.3465275,-0.13443524,0.1883589,-0.040286213,-0.07448149,0.37593326,-0.1729116,-0.1991736,0.26721066,-0.21104753,0.13153403,0.015463918,0.006393254,0.008409992,-0.05073923,0.0779376,-0.12393713,0.3905478,0.069177866,0.24224453,0.23994869,-0.018733546,0.08430704,0.0133652985,0.0012481585,-0.020206004,0.015009522,0,1,0_1
642,0.03938341,-13.988116,-0.59630466,1.5836632,-1.9045148,-0.36783034,0.29522794,1.0863624,-0.05645764,-0.20132017,0.26712477,0.116321504,0.12835315,-0.035547152,-0.23594218,0.50469035,-0.069007635,0.17196411,0.31317502,0.17210075,0.13215983,0.029779688,0.026444286,-0.02823338,0.1424759,0.19134152,0.12345344,0.24702618,-0.1014629,-0.058868274,0.43719375,0.029699361,0.0067943037,-0.19121486,-0.24456215,0.12040053,-0.17897573,0.16547287,-0.08267611,0.22457282,-0.15553501,-0.11356312,0.103180304,0.12978292,-0.050638586,0.016584925,-0.11375475,-0.08188687,-0.12613976,-0.031867,0,1,0_1
643,-9.542815,6.944888,3.9765043,-1.0335584,-0.7834294,-0.07534623,-0.62279797,0.620152,-0.12139991,-0.9110608,0.18101645,-0.48839343,0.23416749,-0.22854382,0.057152614,0.03424865,-0.002513349,0.19051278,0.062271833,-0.1298711,0.36196518,-0.6419524,-0.0676412,-0.022006184,0.101834804,0.101886325,-0.04549983,0.010781944,0.040960222,-0.17048216,-0.10297732,-0.052292984,-0.524879,0.12138292,-0.26575053,0.08313836,-0.12964138,-0.01240778,0.28055096,0.0667879,0.113931194,-0.02962643,0.010538071,0.04620059,-0.108156055,0.020335652,0.12454024,0.03259606,0.023228407,-0.076036684,0,1,0_1
644,-0.63337994,-14.57659,-3.6361074,3.24277,-1.0595787,-0.12005651,0.858966,0.97799075,-0.51307136,-0.22468865,-0.117982745,0.27911645,-0.0635643,-0.23668359,-0.26900446,0.29222798,-0.24275154,0.07015097,0.102000356,-0.11697149,-0.051364705,-0.024647504,-0.025978386,0.2291622,0.62574494,0.029082023,-0.1189214,0.10383093,-0.33870655,0.31699032,0.24586105,-0.26996088,0.23660871,-0.054982632,0.055341333,0.031954348,0.07941915,0.22736481,0.034817457,-0.06836784,-0.15541932,-0.052890778,0.004009694,0.08802201,-0.049049288,0.08322263,0.052930832,-0.011332214,-0.2323866,0.38947782,0,1,0_1
645,-1.9404402,-17.771284,-2.5749683,-4.395277,3.7677174,0.94061565,-1.4549038,-1.0983114,0.20238739,-0.1580224,-0.3098835,-0.69076496,0.19908553,0.061385512,0.15077493,-0.80839354,0.058663547,-0.11143285,-0.0058872104,-0.34250066,-0.26271647,0.536393,0.2207374,-0.15762565,-0.06313607,-0.0551641,0.17875585,-0.31643432,-0.14576647,-0.14148644,0.14981,0.08530863,-0.22565648,-0.42545545,-0.09056941,-0.046106625,0.088192984,-0.453291,0.14427102,-0.1788956,0.27178657,0.17028809,-0.3589988,-0.13037023,0.16560677,0.047611967,-0.2746938,0.09205887,0.060224265,0.13725889,0,1,0_1
646,-13.33136,7.8554335,1.5402447,-1.4666574,0.31201375,0.10274425,0.27340692,0.3539758,-0.15622054,0.40126753,0.053952575,-0.37516928,-0.21934384,-0.34585384,0.08333353,0.099874884,-0.1124441,-0.16251826,-0.13579233,0.24571626,0.45829904,-0.67508423,0.08512741,-0.25840697,0.0065090656,-0.06326088,-0.015104562,-0.0256024,0.0123591125,0.19371168,0.055075593,0.32379916,-0.104573965,0.041648805,-0.08253685,0.038664386,0.24061133,0.03485465,0.1378547,-0.011613607,-0.027306557,-0.05138749,-0.036518186,-0.14748402,-0.11307454,-0.066907674,0.028541058,0.045986336,0.034068227,0.123653285,0,1,0_1
647,11.3245945,5.624686,-3.0131176,-1.6321905,0.6487664,-0.113848925,0.09804237,0.24293718,0.32179308,-0.1592282,0.032087564,0.08991504,0.2598076,-0.09779523,-0.04857267,-0.029727131,0.31428885,-0.1611613,0.02622135,0.13402139,0.071205944,-0.064177945,0.022187412,0.07724272,-0.12308186,0.07198386,0.185697,0.056992263,-0.18010017,0.0869316,-0.0151476525,-0.027546016,0.13936919,-0.026187211,0.0038875341,-0.06409569,-0.0778071,0.09867236,0.1382544,-0.06309247,-0.03262846,-0.040477693,0.09349212,-0.067641,-0.010050699,-0.0064927274,0.0011268854,-0.0224998,0.04789275,-0.0056829974,0,1,0_1
648,-7.6288033,4.578358,-5.4534354,7.6922936,-1.9297218,0.24696371,1.0467452,-1.4762018,0.5262859,0.56337476,0.39400566,-0.16193682,0.3254587,-0.2351279,0.49549767,0.15450206,0.5090372,-0.2649079,0.027254447,0.43398976,0.5109246,0.05573286,-0.22846243,-0.12072554,0.35208794,0.293253,-0.21373674,0.21798871,-0.20520093,-0.20701894,0.018133767,-0.13141613,-0.04323262,-0.0346103,-0.22817904,-0.16580927,0.12188409,-0.11311591,0.045908272,-0.116885126,-0.036280632,0.2886178,0.1273605,0.15082383,-0.03514573,0.40403593,-0.2797104,0.021817502,-0.09674716,-0.10843849,0,1,0_1
649,8.917205,-1.4979872,8.753658,-10.080886,-4.3796115,1.5677245,2.2113342,-1.3524952,-1.4252628,0.38794303,0.4579466,0.4914689,0.35897642,0.1292342,0.35587037,-0.23339224,-0.34776717,-0.42709866,0.523892,0.2673062,-0.46265325,-0.5841725,0.2137644,0.073584065,-0.10347688,0.15804239,0.1123243,0.1884833,0.2080349,-0.0290488,-0.3615565,-0.22571315,0.07502028,-0.16017726,-0.20435429,-0.10058068,-0.0108704865,-0.062520504,0.19625002,-0.32825363,-0.04638332,0.32629418,0.13439591,-0.21072605,0.034958303,-0.39475018,-0.0040571988,-0.1603588,-0.37360966,0.004930228,0,1,0_1
650,-14.0921955,-1.2902511,-0.8141241,-3.3980315,2.7524562,-0.5764505,1.1343068,-0.4354095,0.43760395,-0.4329059,-0.8010675,0.32601148,-0.31722307,-0.10459013,-0.10564283,-0.32993472,-0.15877455,0.5676415,0.1477234,0.2420713,0.023948282,0.0558504,-0.19499251,0.07184556,-0.08164024,-0.18032326,-0.15354028,-0.06789991,-0.0927839,-0.05775872,0.019029848,0.020361098,0.11068615,0.07716361,0.076126516,0.23486935,0.05130838,-0.012225866,-0.04413241,-0.14343703,-0.055091664,-0.07041144,0.16306847,-0.11096291,0.019512266,-0.022996832,0.011426568,-0.20088807,0.22408587,-0.13096684,0,1,0_1
651,-4.6365814,4.6942616,-9.398913,9.863904,-2.1763191,1.3060765,0.10497719,-1.585619,-0.14466433,-0.29731715,-0.36987966,0.19179165,0.010734737,0.1315957,-0.23270267,0.08912364,-0.21577352,-0.057024002,-0.11289439,-0.19938952,0.07957846,-0.38122463,0.030202359,0.034636855,0.023374021,0.31874198,0.015833527,-0.06645566,0.17457893,-0.1064654,0.07794235,-0.2994949,0.15610722,0.08078854,-0.046943426,-0.10995649,0.20569758,-0.14661688,-0.1925044,0.037236392,0.023105428,-0.0929445,-0.110052586,0.21928817,0.12235415,-0.14236581,0.0066331923,-0.08127941,0.0426957,-0.10381421,0,1,0_1
652,10.263779,5.2643456,-2.622429,-1.7896273,0.30235338,-0.37880933,-0.01921308,0.41737536,0.44816655,-0.5782883,0.22882354,0.5729331,0.0758571,-0.18758795,0.1415225,0.04858908,0.20003492,-0.20012277,-0.18139793,0.02820313,0.29806936,0.028930783,-0.0011146665,0.07841745,-0.22242111,0.03042908,0.19548835,0.30046952,0.025064498,0.24113356,-0.14137043,-0.18399505,0.06260052,-0.11932659,-0.18480861,0.1963111,0.19979449,0.07810414,-0.05877441,-0.22497803,-0.114790484,0.006467283,0.047034472,0.10672665,0.01925005,-0.3666458,-0.13991308,0.09792189,-0.0913825,0.12974602,0,1,0_1
653,-0.001958847,-12.630408,2.636973,-3.0337331,-2.2774296,-1.5680587,-2.5709848,-1.1602825,0.091178894,-0.36036563,-0.19532683,0.020130694,1.0461713,0.036954314,-0.39569536,-0.61639094,0.09372276,-0.45244315,-0.0076033324,-0.8869029,-0.31667143,-0.470129,-0.23172095,0.6614863,0.0065315664,0.08961782,-0.398352,-0.09472698,0.0064302385,-0.09004159,-0.024692927,0.56611973,0.04661569,-0.17586768,-0.003360808,0.011396378,-0.18882598,0.10260397,0.31132108,-0.23346692,0.017380238,-0.04886681,0.13392478,-0.25568533,0.19487566,0.40827483,0.0041875243,-0.038668476,0.05864802,-0.04631958,0,1,0_1
654,-15.007309,1.239677,-0.32310545,-4.1395526,1.9111311,-0.905075,0.9575698,-0.41924044,0.012123227,-0.12525773,-0.53985894,0.29903442,-0.3795417,-0.09104616,-0.20950845,0.10005191,0.1447053,0.10149962,0.19203001,-0.10980973,-0.1450817,-0.26576287,-0.0021521747,0.5529399,-0.11179513,0.03632129,-0.101768136,0.24275285,-0.14816374,0.06588517,0.06421842,0.16493574,-0.013663709,0.081164196,-0.047005147,-0.095805325,-0.01706934,-0.25930732,-0.090387106,0.06382188,-0.0773256,0.024673223,0.16464211,-0.13133891,0.07134196,0.10406185,-0.016187668,0.15267853,0.075374156,-0.014504682,0,1,0_1
655,4.4784193,1.93049,12.066032,6.329165,1.7250409,-0.11713117,-0.22780633,-0.32334244,-0.35124046,0.28595018,0.27713794,0.3157251,-0.492795,-0.43732494,-0.05563269,-0.1180896,0.22508165,-0.19247663,-0.39214945,-0.21159837,-0.27597648,-0.043664575,-0.24668816,-0.060432076,0.038809568,-0.17557146,0.18906428,-0.102629304,-0.48449242,0.04972504,-0.0070842565,0.031663664,0.08649325,-0.19799876,-0.01232183,0.15490223,-0.115364864,0.17883146,-0.29053974,0.17716889,-0.14958273,0.055175543,-0.12346196,0.15735027,-0.12750173,-0.18544507,-0.07133323,-0.101276815,0.22829217,0.031926133,0,1,0_1
656,-3.8618145,-5.1683254,-0.9902443,6.7322173,-3.8989458,-1.9069276,1.5190398,-0.08130026,1.4396111,0.37738156,0.27077776,0.18440127,0.3637506,-0.12544376,0.35401332,-0.16749337,0.34128326,0.15320295,0.35731602,-0.0697335,-0.09082289,0.00809893,-0.52330196,0.13590005,0.029038787,0.04923342,0.44936812,-0.11865538,0.17004064,-0.22887659,-0.12493456,-0.026585372,-0.07771218,-0.073823005,-0.16584426,0.33084697,-0.19153753,0.07519674,-0.25626957,-0.31430155,0.02730994,0.24880457,0.17241347,-0.09958818,0.29534188,0.09230225,0.066587776,-0.089480266,-0.11974868,0.17033523,0,1,0_1
657,-13.023823,5.1719007,0.78500473,-0.90080494,0.029028177,-0.5843114,0.08666593,-0.062764704,0.14003628,-0.1795156,0.13413644,-0.25489908,0.15013319,-0.33199316,0.13605526,-0.11289585,-0.04348439,-0.2348327,0.17352092,0.13626267,-0.25069252,0.19721504,-0.14263812,-0.33108345,0.22212858,-0.10503687,-0.007082224,-0.21368533,0.16788438,0.11797528,-0.12413069,-0.079958975,0.29727033,-0.18346477,0.17205538,0.14603369,-0.10444556,0.104031086,-0.08941758,0.069202095,0.22674955,0.028635561,-0.104296625,0.15293428,-0.08634154,-0.15127668,-0.0008427799,-0.029837638,0.11320233,-0.08022571,0,1,0_1
658,9.854296,2.2862115,4.5404377,-6.376301,-1.6642439,1.6281633,1.7715646,-0.3510951,0.34507084,-0.11230838,-0.07144004,0.4302888,0.4988757,-0.28964812,-0.17715713,0.04031959,0.03259945,-0.40710425,-0.013638854,0.07289787,0.2666396,-0.36822498,0.013071775,0.028633744,0.28120792,0.21946543,0.224782,-0.09330094,-0.01537624,0.266869,0.1229776,0.13978267,0.06376624,-0.19084322,0.42975378,0.14667706,-0.1736587,-0.1618799,-0.2500398,-0.32792532,0.14091705,0.042029202,-0.1963326,0.11906266,0.20484945,0.11215338,0.0073378086,-0.14427565,-0.08426064,-0.1140005,0,1,0_1
659,-3.2030025,-14.877606,0.15834165,-3.43064,3.999155,-0.061364472,-1.1024525,-1.5425453,0.6062281,-0.29439676,-0.94981,0.26146197,0.33920056,0.4099082,-0.069962636,-0.10708919,-0.20011675,0.058047175,0.00031268597,-0.16878113,-0.2888239,0.4158383,-0.076575965,0.33055565,0.10395566,-0.18306275,-0.07812908,0.53656733,0.022220403,-0.23365828,0.15479815,0.20855168,-0.09230472,-0.38637894,0.030522674,-0.04150897,0.11577131,0.20435229,0.58941245,0.091023326,0.26341897,0.22588122,-0.21340296,0.1172733,-0.070230484,-0.21822895,-0.012675375,-0.035344698,-0.4300303,-0.06839127,0,1,0_1
660,-12.664755,2.5297155,0.23733461,-0.393408,1.2540374,-1.0040927,0.36956018,-0.51871455,-0.10857552,-0.44664717,-0.28016612,0.30916852,0.40671104,-0.5119547,0.19009349,0.21220392,0.10315859,-0.029499948,0.048585385,0.13854983,-0.078524664,0.24030645,-0.24246946,-0.15913579,0.12242505,-0.1958295,-0.04701239,-0.15920436,-0.20610282,0.06432845,0.17285354,0.031905234,0.062542856,-0.086173296,-0.069462895,0.17365475,0.2302347,-0.21879846,-0.024948418,-0.07420656,-0.07154872,0.03264779,-0.061000854,-0.01937215,-0.13974057,0.13979134,0.011669487,-0.23878554,-0.09881425,-0.24378082,0,1,0_1
661,-11.954374,8.812237,0.506776,0.6057338,-1.6123497,0.20379871,-0.47765255,0.40257767,0.6786784,0.836605,0.100646734,-0.6945603,0.006912589,-0.24216238,0.15424791,0.016644955,-0.3084218,-0.18047011,0.051225096,-0.005261332,0.176449,0.2507527,-0.08614001,0.08670604,0.07932943,-0.10077627,-0.14586824,-0.082309425,-0.026286095,0.3051871,0.048050825,-0.16559014,-0.060764104,0.17657097,0.26676446,0.3924786,0.09725751,0.0753898,0.09584886,-0.008934915,0.11574982,0.055689573,0.17366104,0.3078149,0.16037756,-0.13740817,0.02558276,-0.14560062,0.050762385,0.105383,0,1,0_1
662,-9.604004,1.3360007,4.422605,-0.5722211,2.5909495,-0.58240265,0.7723775,-0.104292154,-0.03199786,-0.8041897,-0.31579658,0.42073095,0.3675834,0.33841732,0.03914813,-0.14289677,-0.41255206,0.11238706,0.35159916,0.1880179,0.30222738,-0.057373643,0.033098713,-0.3699406,-0.23123682,-0.23526801,0.09638801,-0.111814916,0.21297917,0.017373428,-0.23179168,-0.14792961,0.32776567,0.16398361,0.43263,-0.19474941,0.092096016,0.06763661,-0.11895862,-0.05949813,0.08289708,0.33939198,0.16617593,-0.07493306,-0.42214298,-0.09852476,-0.053177655,0.024322562,0.053504467,-0.09954164,0,1,0_1
663,-2.7376533,1.9845628,2.7490702,6.3648024,-4.427946,-1.1965089,0.6873061,-0.68303275,2.1109743,0.16333759,0.11367959,-1.2157981,0.21787766,0.08523819,0.8752585,-0.24641444,0.09444064,-0.0768252,-0.0018617213,0.1889086,-0.09886809,0.6978711,-0.18343204,0.10510119,-0.18853676,-0.025647074,-0.15156591,0.15981163,0.05162117,-0.07948586,-0.025385803,-0.44526833,0.040807486,0.20649984,-0.048241705,0.27168995,0.030471027,0.060857832,-0.19065294,0.07602137,0.25478953,0.2275353,-0.14689615,-0.10194664,0.0050589144,0.22832385,-0.12289691,-0.28335217,-0.17312956,0.019223265,0,1,0_1
664,11.654701,5.320748,-3.8935175,-1.4779353,0.85968804,-0.5890897,-0.086532414,0.3687196,0.2510634,-0.09713817,0.038665116,-0.121531606,-0.12444562,0.027474925,-0.014735592,-0.08565222,0.091994286,-0.11540359,0.01902555,0.11955482,0.07791132,0.02442345,0.13505247,-0.11183044,-0.0594562,-0.05140154,-0.15748003,-0.03483662,0.11577669,0.06313954,0.020399995,-0.063123934,0.035160393,-0.06566891,0.008710653,0.04035996,-0.030093402,0.0021369457,0.012253344,0.09533483,0.04678665,0.03377688,0.11765893,0.02562657,0.00545159,0.042040467,0.030187517,0.03376013,-0.009689212,-0.029495217,0,1,0_1
665,-10.221473,4.7136574,4.258708,-1.6870062,-0.66852736,-0.4868965,-0.19224644,0.04595694,0.37058222,-0.8375776,-0.01938355,-0.5740298,-0.14475566,-0.10638653,0.017944481,0.1835418,-0.43001372,0.1558088,-0.3274463,-0.107826024,0.20358464,-0.34857744,0.0027208924,-0.03303495,0.27837387,-0.52297896,0.06286824,-0.124515414,0.20566258,0.14743833,0.12687585,-0.23388976,-0.100590706,-0.268722,0.05350873,-0.012208611,-0.17764136,-0.21394879,-0.16162744,0.07590014,0.21814819,-0.3297162,0.07532585,-0.21452346,0.044784144,0.040948275,0.20382985,0.097487964,0.34629506,0.05099622,0,1,0_1
666,4.109133,-14.378885,-0.08929551,-0.57650346,-4.716132,-0.50974303,-1.7294798,0.14182207,-1.8857381,-0.60731983,-1.1599591,-0.37375358,0.21643281,-0.4150377,-0.21347877,-0.4097082,0.4914295,-0.025290132,-0.036034912,0.29015005,-0.036637247,-0.102634,0.37578714,-0.22189593,-0.09174478,0.161794,-0.24765399,-0.08068973,0.04497093,0.0036986023,-0.49176162,0.006671985,-0.068886995,0.05309674,0.3171264,0.100387424,0.008851469,-0.12300968,-0.21899855,0.011297733,0.22830997,0.23379683,-0.076705694,-0.07864024,-0.027657375,0.021671224,-0.21665394,0.2779047,0.060055315,0.07444554,0,1,0_1
667,1.7623451,-18.95181,-0.67362714,-1.4676559,2.0967643,1.6521585,-0.42724037,0.36874703,0.29115534,0.31907988,0.041312456,-0.303667,0.09131354,0.117875814,0.4388899,0.5526812,0.028457046,-0.13440466,0.11366907,0.3675589,0.015256405,0.1789702,0.32563964,-0.08028713,-0.12393391,-0.20025505,-0.058172345,-0.014034301,-0.20330916,0.27088207,0.08128741,0.0037298067,-0.03815478,0.31248555,-0.09656122,-0.020584889,-0.057152778,-0.15788352,0.04905063,0.0395467,0.029013872,-0.021715224,0.05200857,0.062344298,-0.035945565,-0.21043797,-0.06732261,-0.06337723,-0.056595176,-0.13162565,0,1,0_1
668,-2.3142943,5.8918414,6.8510017,5.736176,0.22684705,-0.41404414,-0.23788726,0.097055644,0.6341859,-0.5007794,0.24081796,-1.0551436,0.16664147,-1.1497146,0.39049268,-0.5026448,-0.22411317,0.10542083,-0.07836677,-0.071656436,0.0717859,0.09173177,0.37763566,-0.54647374,0.020257324,-0.19716714,0.05551377,-0.22066164,-0.031063467,0.08758663,0.070915855,-0.072901934,0.34002247,-0.038654923,0.14228372,0.10180092,-0.05743639,-0.02301824,0.28210407,-0.007902175,-0.2671637,-0.21369684,0.0057094693,0.013636112,-0.10187709,0.01700674,-0.34583056,-0.030612253,0.20085573,-0.070099935,0,1,0_1
669,1.4428625,-17.374758,2.4262834,-4.874594,2.4735746,0.90919816,-2.1484323,-0.99065185,0.4657809,0.47910762,-0.27300277,0.017051518,0.3444376,0.2139352,0.34260634,-0.1692809,-0.082852006,0.15775377,0.2568892,-0.0809775,0.21092448,0.2525401,0.26475674,-0.44861558,0.64798313,-0.01748246,0.07404572,0.01616767,0.18328157,0.4529037,-0.4069915,-0.055771686,0.15776482,-0.06730339,-0.103458405,0.050658718,0.06351714,-0.3477965,0.11608869,0.2537256,0.39644206,-0.1784622,-0.12557787,-0.2119668,-0.21687311,0.16452715,-0.009985656,-0.0021730438,0.20444435,-0.068901785,0,1,0_1
670,11.725145,5.840133,-4.8395543,-1.3912807,1.3947493,-0.5597181,-0.09726888,-0.039791375,-0.43325248,0.568089,-0.32982343,-0.45100284,0.5692246,0.084866196,-0.18990645,0.080462664,0.002980113,0.31751287,0.14290562,-0.21617398,0.057828993,-0.16674832,-0.15705347,0.0647632,-0.12623471,-0.11940946,-0.017075121,-0.14484274,-0.03649968,-0.1662784,0.0039606723,-0.017621595,-0.046076626,0.0013525784,-0.0012117624,-0.06508942,-0.04972145,0.068703175,-0.07136613,0.09558612,-0.098591805,0.01905185,0.017880917,-0.035403177,0.013396531,-0.041126207,-0.07916266,-0.042052314,0.04233235,0.007238537,0,1,0_1
671,-15.371311,7.176121,-0.49415815,-2.5072563,0.31543124,-0.2897796,-0.17133039,0.11714283,-0.5215489,0.7056206,0.08088672,0.13858235,-0.25133967,-0.11178569,0.23669091,0.5315294,0.25248903,-0.504601,0.18786332,-0.19283912,0.26881957,0.21900441,-0.22055519,-0.11830768,0.26967427,-0.0016584173,-0.089069456,-0.06908822,0.108296186,-0.08629212,-0.14553909,-0.1259883,0.0208565,0.092792645,0.21042944,-0.19445887,0.023082346,0.10949868,0.1000402,0.014381409,0.019611001,-3.963709e-05,-0.01332289,-0.20888974,0.0534887,-0.11274495,0.11610353,0.0054185167,0.046153665,0.038784586,0,1,0_1
672,-11.917479,10.108493,-1.4899175,0.09025195,-0.89145756,0.80850875,-1.2892425,0.7894386,0.31463462,0.53583944,0.43400568,-0.079321265,0.5524166,-0.17021126,0.082085826,0.1520584,-0.40228218,0.058891833,-0.0008999109,0.03420776,-0.048618942,0.43429446,-0.09681749,-0.138749,0.15855965,0.09820379,-0.16363874,0.02540809,0.26589063,-0.07460518,-0.15494798,-0.2624197,-0.37109724,0.11769502,-0.020087987,-0.028734036,-0.17774467,-0.021769643,0.2800029,0.101122975,0.09176017,0.07275969,0.07481694,-0.024955131,0.24897724,0.13583647,0.02268663,-0.18153048,0.12584734,0.07325434,0,1,0_1
673,1.6264255,-17.216022,2.2591171,-4.435041,1.4963369,1.1255221,-2.2653432,-0.9868891,0.7590467,0.83103746,-0.2138072,-0.06618893,0.20201999,-0.099457376,0.47380605,0.46337146,0.21750304,0.0221197,-0.1579391,0.33021915,0.27152944,0.5409399,0.3008919,-0.17674646,0.28427666,-0.04247527,0.2189072,-0.075475514,-0.0719443,0.0082669705,-0.16510755,-0.19053467,0.11811754,0.14344662,-0.01969707,0.10856032,0.19681512,-0.029017627,0.19590533,0.19107789,0.10500164,0.008130908,-0.057887375,-0.14714824,0.00026203692,-0.032544054,0.10537425,0.014993232,0.07003462,0.07515109,0,1,0_1
674,7.5327663,5.1056104,8.98208,-0.4337675,-0.84560394,2.6302137,0.84030604,0.91168666,1.0818374,-0.53930783,-0.676621,0.10245508,-0.08682716,0.45388702,-0.32782176,0.18997237,0.18932682,0.5839211,-0.027705148,-0.31822357,0.3106686,0.26134634,0.22670034,-0.042410463,0.25786155,0.16745663,-0.21689823,-0.13703036,-0.04367751,-0.1791487,0.047721095,0.16840969,0.12116256,0.03510201,0.15421931,-0.046783444,-0.14301169,-0.20471549,0.015875757,-0.10978013,0.076855764,-0.20654696,-0.12071842,-0.26806438,0.08572167,0.1731563,-0.030668557,0.059587147,-0.097277105,-0.16515607,0,1,0_1
675,5.7213774,5.3545923,12.825379,4.5161166,1.6152996,1.637147,0.05713314,0.6843312,-0.15723261,0.018410921,-0.6805555,-1.0588398,-0.43460125,0.039223313,-0.59898186,-0.25001374,0.25768012,-0.059062302,0.091287464,-0.103346735,0.2693646,0.25812644,-0.16600692,-0.1454618,0.26761448,-0.010321721,0.15561375,-0.3243978,0.42210898,0.22468238,-0.1842772,-0.346042,0.39804098,-0.46129888,0.22085299,-0.07666375,-0.18462741,-0.1746816,-0.023528934,-0.5393895,-0.09856334,0.035741746,0.066286,-0.009161711,0.074180454,-0.073844075,-0.33483976,0.17542209,-0.1266118,-0.012865398,0,1,0_1
