,ASW_label,ARI,NMI,1-cLISI,bLISI,ASW_batch,kBET Accept Rate,graph connectivity,PCR_batch,pos rate,true pos rate,F1 LISI
X_pca,0.48740797955542803,0.34616051722499497,0.5749687023422649,0.9716830239726062,0.13876553539081848,0.8037143819917372,0.35262769148653106,0.6876937551451701,0.0,0.5678489175495164,0.1278919084907109,0.24284981760708357
