,ASW_label,ARI,NMI,1-cLISI,bLISI,ASW_batch,kBET Accept Rate,graph connectivity,PCR_batch,pos rate,true pos rate,F1 LISI
X_pca,0.6313117444515228,0.9170106951683985,0.9334407827842666,0.9991720296528698,0.10105737385533121,0.9101480718706488,0,0.9987695034749141,0.0,0.99237343705757,0.0035766978137434613,0.1835502687429631
